entry_id,audio_index,label,response,sampling_method,vsv_enabled,vsv_lambda,vsv_beta,is_verbose
21086,YFf8bCCJfVX4,No,Yes,adversarial,True,0.05,0.2,False
6892,YJon_DEFqsfM,Yes,No,popular,True,0.05,0.2,False
29648,YxqtrbqDlz28,Yes,Yes,popular,True,0.05,0.2,False
19664,Yk4XyfaWVLEY,Yes,No,random,True,0.05,0.2,False
20870,Y2bq2lc3DLwM,No,Yes,random,True,0.05,0.2,False
16847,YwBs02amFGXs,Yes,No,adversarial,True,0.05,0.2,False
11747,Y3xDZ-kdGE3o,Yes,No,popular,True,0.05,0.2,False
18393,YwOFBldBFRNk,No,Yes,random,True,0.05,0.2,False
16368,Y4fz0-Kx2oNs,Yes,Yes,popular,True,0.05,0.2,False
19530,YIsUG5SKWNZA,No,Yes,adversarial,True,0.05,0.2,False
25740,YHdPSebdDxe4,No,No,random,True,0.05,0.2,False
24073,Y8nUqSYC66mI,No,No,random,True,0.05,0.2,False
11001,YR4fXcbWFhJg,No,Yes,adversarial,True,0.05,0.2,False
11622,Y3xDZ-kdGE3o,Yes,Yes,adversarial,True,0.05,0.2,False
3518,YGSHcgY6ATkQ,Yes,Yes,popular,True,0.05,0.2,False
13058,Y6cyKp3EDm-0,Yes,No,adversarial,True,0.05,0.2,False
8524,YAizmnCDlXos,Yes,Yes,random,True,0.05,0.2,False
22964,YkF1KWybdRpM,Yes,Yes,popular,True,0.05,0.2,False
6075,YoOMtaqvQ3_M,Yes,Yes,adversarial,True,0.05,0.2,False
21687,Y8IdCiapDYCU,Yes,Yes,adversarial,True,0.05,0.2,False
20733,YP12nvSpKXcs,No,Yes,popular,True,0.05,0.2,False
29557,YvaujJ7msKfc,No,No,popular,True,0.05,0.2,False
13900,Yos_2U4xqTqw,No,Yes,random,True,0.05,0.2,False
5101,YVeCSHwtkBZU,Yes,Yes,random,True,0.05,0.2,False
761,YgbtcDoh0q3c,No,No,random,True,0.05,0.2,False
25008,YG3YO2unWz7k,Yes,Yes,popular,True,0.05,0.2,False
15127,YaMhu5eMQAsI,No,Yes,adversarial,True,0.05,0.2,False
2531,YpaetCbEqp2w,Yes,No,adversarial,True,0.05,0.2,False
3700,YNeWW30WZjPc,Yes,No,adversarial,True,0.05,0.2,False
14622,YSNIaYhri76w,Yes,Yes,adversarial,True,0.05,0.2,False
31005,YJsoBpL86R5U,Yes,No,adversarial,True,0.05,0.2,False
5459,YVeCSHwtkBZU,Yes,No,popular,True,0.05,0.2,False
2417,YpaetCbEqp2w,Yes,Yes,random,True,0.05,0.2,False
6956,YXIooZl1QdM4,Yes,Yes,adversarial,True,0.05,0.2,False
3413,YF7QtqKtllK0,Yes,Yes,adversarial,True,0.05,0.2,False
26643,YcNARVD02-tw,Yes,No,popular,True,0.05,0.2,False
25033,Yram-QPKSQYc,No,No,popular,True,0.05,0.2,False
18654,YSePTNAN7s-w,Yes,Yes,adversarial,True,0.05,0.2,False
16710,YkHIe4CfaccQ,Yes,Yes,random,True,0.05,0.2,False
14451,YZsTZ7jqbd9M,No,Yes,popular,True,0.05,0.2,False
11750,Yy1a8PntuXYw,No,Yes,adversarial,True,0.05,0.2,False
15244,YGIOApFAWDOc,Yes,Yes,random,True,0.05,0.2,False
20340,YROootH-mtEI,No,No,adversarial,True,0.05,0.2,False
1255,Yzq00Oe1ecpE,No,Yes,popular,True,0.05,0.2,False
24006,YXz56Q2Q5j5c,Yes,Yes,popular,True,0.05,0.2,False
26948,Yp9qRTh4BmSE,Yes,Yes,adversarial,True,0.05,0.2,False
14148,YPYP-r0nvbFk,Yes,Yes,popular,True,0.05,0.2,False
2147,Ybgbnu5YKTDg,Yes,Yes,random,True,0.05,0.2,False
23977,YOVQMFBeCHq0,No,No,popular,True,0.05,0.2,False
25735,Y7RMpCCkQks0,No,No,popular,True,0.05,0.2,False
14950,YCvNAwby6Xos,No,Yes,adversarial,True,0.05,0.2,False
30671,YJhGp7HmRQxg,No,Yes,adversarial,True,0.05,0.2,False
4915,YItS07xtdi4s,No,Yes,adversarial,True,0.05,0.2,False
30222,Yo3mZR8OvPko,No,No,popular,True,0.05,0.2,False
21436,YFlk-X0gwjF4,Yes,Yes,random,True,0.05,0.2,False
9853,YWU3qB7gf6ao,No,Yes,adversarial,True,0.05,0.2,False
4992,YjjfUaMQaG1A,No,No,adversarial,True,0.05,0.2,False
6645,Yjid4t-FzUn0,No,Yes,adversarial,True,0.05,0.2,False
11784,Y_GI7meqlYZk,No,No,random,True,0.05,0.2,False
19713,Y4YodC6RnplI,Yes,No,popular,True,0.05,0.2,False
13518,YwrQDkX0NbTA,No,No,random,True,0.05,0.2,False
9515,Yz4MeV9IGVo0,No,Yes,popular,True,0.05,0.2,False
21597,Y2bq2lc3DLwM,No,Yes,adversarial,True,0.05,0.2,False
20276,Y9zstu_IfAm4,Yes,Yes,random,True,0.05,0.2,False
16332,YhDMHIDJdfDA,No,No,adversarial,True,0.05,0.2,False
13420,YBA-lFjpzad4,No,Yes,adversarial,True,0.05,0.2,False
20186,YH7-orYrKBeo,Yes,Yes,adversarial,True,0.05,0.2,False
6147,YGuizRlAQ8qQ,No,No,popular,True,0.05,0.2,False
29341,YEY4p0_NJVQs,No,Yes,adversarial,True,0.05,0.2,False
11166,Yn74IYuCe_ms,No,No,adversarial,True,0.05,0.2,False
7995,YJBWJQCS4SvA,No,Yes,adversarial,True,0.05,0.2,False
10432,Y3IScngdQA4I,Yes,Yes,adversarial,True,0.05,0.2,False
11420,YsTMKled6Q1M,Yes,Yes,random,True,0.05,0.2,False
2256,YCO6-i8NLbeo,No,Yes,adversarial,True,0.05,0.2,False
13815,YpPLisQ_QXxw,Yes,No,popular,True,0.05,0.2,False
11456,YvEWmHtiznF8,No,Yes,random,True,0.05,0.2,False
12169,YtaYKM1OSTwE,No,No,adversarial,True,0.05,0.2,False
16420,YC4JwGJQ2dUA,No,No,adversarial,True,0.05,0.2,False
10262,Y4s2rRnu2PZo,Yes,Yes,random,True,0.05,0.2,False
15511,YpuZL08fzpXk,No,Yes,random,True,0.05,0.2,False
30447,YmGa2JgAiKV8,No,Yes,popular,True,0.05,0.2,False
18020,Ye6jSpvTvfJ0,Yes,Yes,random,True,0.05,0.2,False
29856,Yjj2RyNDj7no,Yes,Yes,popular,True,0.05,0.2,False
10939,YTwR8BA6buMI,No,No,popular,True,0.05,0.2,False
11583,YfYTZVxQ8LJk,Yes,Yes,adversarial,True,0.05,0.2,False
23769,YBOB65Nd0pXo,No,No,popular,True,0.05,0.2,False
25097,Y6ZwYgzcN6Is,Yes,Yes,adversarial,True,0.05,0.2,False
29056,Y2KEfkDO6hlA,No,Yes,popular,True,0.05,0.2,False
30043,Y-JP1GqPEKtw,Yes,Yes,random,True,0.05,0.2,False
22241,YLBe33dw9ezg,No,Yes,random,True,0.05,0.2,False
11457,YKel-hfZ_9h8,Yes,Yes,adversarial,True,0.05,0.2,False
16636,YljrL7Cb-jr8,Yes,Yes,popular,True,0.05,0.2,False
2453,Yific_gRalg0,No,No,random,True,0.05,0.2,False
26216,YFc9pG54DDJM,Yes,No,adversarial,True,0.05,0.2,False
23495,YA0E_UiD-fR4,No,Yes,popular,True,0.05,0.2,False
16125,YZNEZLlDVgrE,Yes,No,adversarial,True,0.05,0.2,False
11530,Y9xoYx3lTJ9I,No,Yes,random,True,0.05,0.2,False
29910,Yo3mZR8OvPko,No,Yes,adversarial,True,0.05,0.2,False
20852,YSCow4mpBsGY,Yes,Yes,popular,True,0.05,0.2,False
23412,YCBwXKOpJY_o,Yes,Yes,popular,True,0.05,0.2,False
11168,YQKHpSAAjakY,Yes,Yes,random,True,0.05,0.2,False
16312,YGMP8m09j5vk,No,Yes,popular,True,0.05,0.2,False
27924,YHkbCUN4V3TU,No,Yes,adversarial,True,0.05,0.2,False
2689,Yc0V_HAul7rI,Yes,Yes,adversarial,True,0.05,0.2,False
27720,Y8ycflE3dIHw,No,Yes,popular,True,0.05,0.2,False
1903,YKtTLsveexOg,Yes,No,adversarial,True,0.05,0.2,False
2475,Y_w2pA1VeB40,No,No,popular,True,0.05,0.2,False
14899,YhxbmDeNSO6Q,Yes,Yes,popular,True,0.05,0.2,False
185,YDlWd7Wmdi1E,No,Yes,random,True,0.05,0.2,False
2535,Yc0V_HAul7rI,Yes,Yes,random,True,0.05,0.2,False
1895,Y31WGUPOYS5g,No,Yes,popular,True,0.05,0.2,False
1312,YglAeihz0NAM,No,Yes,adversarial,True,0.05,0.2,False
9091,YIvfaKPDWC00,Yes,No,adversarial,True,0.05,0.2,False
20465,Y5I8lmN8rwDM,No,No,adversarial,True,0.05,0.2,False
3773,YNeWW30WZjPc,Yes,No,popular,True,0.05,0.2,False
14527,YC5kmOK_l4jc,Yes,Yes,adversarial,True,0.05,0.2,False
13760,YNX0gR9Eebp0,Yes,Yes,adversarial,True,0.05,0.2,False
16413,Y7WkB6pflr6o,Yes,Yes,random,True,0.05,0.2,False
11835,Yi1u_2eZYYlE,No,No,popular,True,0.05,0.2,False
13983,YNi3dIj90Oa4,No,Yes,adversarial,True,0.05,0.2,False
26375,Yj_NSuPnx5LA,Yes,No,popular,True,0.05,0.2,False
2404,YEzWEO2WD_MM,No,Yes,adversarial,True,0.05,0.2,False
17669,YdYZSKX7vuRI,Yes,Yes,popular,True,0.05,0.2,False
12557,YP4qd8uodw_M,Yes,Yes,popular,True,0.05,0.2,False
6467,Yjlwe9jtu5Gw,Yes,No,adversarial,True,0.05,0.2,False
2116,YPb6MqpdX5Jw,No,Yes,adversarial,True,0.05,0.2,False
10073,YARFFw0e_jig,Yes,No,popular,True,0.05,0.2,False
26749,Y1IoHRTUp86c,No,Yes,random,True,0.05,0.2,False
8164,Yjs4dr5JusdM,No,No,popular,True,0.05,0.2,False
8418,YMPLZUg89y5U,Yes,Yes,random,True,0.05,0.2,False
1203,YglAeihz0NAM,No,No,random,True,0.05,0.2,False
15124,YCvNAwby6Xos,No,Yes,popular,True,0.05,0.2,False
21017,YI4HpYGMMsz4,Yes,Yes,popular,True,0.05,0.2,False
24432,YjYPU6aSDo88,Yes,Yes,popular,True,0.05,0.2,False
4330,Y3IguMJkqpl4,Yes,Yes,adversarial,True,0.05,0.2,False
6474,YJon_DEFqsfM,Yes,Yes,random,True,0.05,0.2,False
10701,Ye4ph6bIC5zc,Yes,Yes,adversarial,True,0.05,0.2,False
30871,Y9z8XIRyUq9Q,Yes,No,popular,True,0.05,0.2,False
1361,YH-vTZh81qAU,No,Yes,adversarial,True,0.05,0.2,False
12182,YTtRtURWVYBE,Yes,Yes,random,True,0.05,0.2,False
20116,YnLtNjMimLE0,Yes,Yes,popular,True,0.05,0.2,False
12619,YrN2rpLV3brs,No,No,random,True,0.05,0.2,False
904,Y9ZZHvwaH-CU,Yes,Yes,adversarial,True,0.05,0.2,False
13241,Yb1PXsfgQw5w,No,Yes,random,True,0.05,0.2,False
27884,YV8A0VRGdgwM,No,No,random,True,0.05,0.2,False
2205,Ydxow2DcTrwk,No,Yes,popular,True,0.05,0.2,False
11978,YWHRnyGXcdy8,Yes,No,popular,True,0.05,0.2,False
6336,Yjid4t-FzUn0,No,Yes,random,True,0.05,0.2,False
24865,YHdxfbpnd2-8,No,Yes,popular,True,0.05,0.2,False
25506,Yy-RSojxgkDo,Yes,Yes,popular,True,0.05,0.2,False
26179,Yn-JyOqYSLQM,No,No,popular,True,0.05,0.2,False
13469,YCxaPpRJRkn0,No,No,random,True,0.05,0.2,True
819,YOpiWMltpj44,No,No,random,True,0.05,0.2,False
27599,Y4ftDFi4684Y,No,No,adversarial,True,0.05,0.2,False
2510,YRNBoH2LHQEM,No,No,adversarial,True,0.05,0.2,False
27977,Y3hzy-FL24no,Yes,No,popular,True,0.05,0.2,False
30751,YETb9EIQOMAA,Yes,Yes,popular,True,0.05,0.2,False
13479,YtIM-H2rdq8U,No,Yes,adversarial,True,0.05,0.2,False
25491,Y4eyY1w2QyM0,Yes,Yes,adversarial,True,0.05,0.2,False
12313,Y8b9z7N25DmU,No,No,random,True,0.05,0.2,False
19990,YmUGmCSNETcg,No,No,adversarial,True,0.05,0.2,False
16558,YPO8Nu3F8mkA,No,Yes,adversarial,True,0.05,0.2,False
14294,YZsTZ7jqbd9M,No,Yes,adversarial,True,0.05,0.2,False
26079,YcK2kSVR1d2o,No,No,random,True,0.05,0.2,False
27998,Y4sb9jN0SgTM,No,Yes,adversarial,True,0.05,0.2,False
27579,Y54eRRbCtPn8,No,No,popular,True,0.05,0.2,False
5350,Y1GgEpRZDWN0,No,Yes,popular,True,0.05,0.2,False
23152,YLBe33dw9ezg,No,No,popular,True,0.05,0.2,False
14094,Ye9MWXS34o48,Yes,No,popular,True,0.05,0.2,False
26824,YBz9Y5nZK3eo,Yes,Yes,random,True,0.05,0.2,False
2835,YonBZOH88OYs,Yes,No,adversarial,True,0.05,0.2,False
871,YK_Vre_-4KqU,No,No,random,True,0.05,0.2,False
16622,YFhimNYClv40,No,Yes,random,True,0.05,0.2,False
14425,YQOmV7O9mFwg,Yes,Yes,popular,True,0.05,0.2,False
10395,YV4PLSw_WzVw,Yes,Yes,random,True,0.05,0.2,False
2671,YBlbGXalLNVU,Yes,No,popular,True,0.05,0.2,False
20828,YEBCH7TPgiPc,No,No,popular,True,0.05,0.2,False
26067,YPRUfwpmYwJ8,No,No,popular,True,0.05,0.2,False
16905,YKOBkbROPv4c,No,No,popular,True,0.05,0.2,False
3042,YzEaGx6an4es,No,Yes,adversarial,True,0.05,0.2,False
29068,Y4bUL_ttiOdw,Yes,No,adversarial,True,0.05,0.2,False
18161,YGPj8h-WcjWs,No,No,popular,True,0.05,0.2,False
4121,YzoxFl3pddMg,No,Yes,adversarial,True,0.05,0.2,False
13911,Yb1PXsfgQw5w,No,No,popular,True,0.05,0.2,False
5819,YAgaiowyYt88,No,No,adversarial,True,0.05,0.2,False
4789,YXf5LjaE_JQ0,Yes,Yes,adversarial,True,0.05,0.2,False
7048,YhGWarNR6xmg,No,Yes,random,True,0.05,0.2,False
1195,YztSjcZNUY7A,Yes,Yes,random,True,0.05,0.2,False
8886,YMPLZUg89y5U,Yes,No,popular,True,0.05,0.2,False
18983,YXamQAY_WXRY,No,No,popular,True,0.05,0.2,False
2791,Yhrv6fwnmBkY,Yes,Yes,random,True,0.05,0.2,False
14242,Y3fomsZXG3aM,Yes,Yes,random,True,0.05,0.2,False
16225,YJTHMXLC9YRs,Yes,Yes,adversarial,True,0.05,0.2,False
1237,YCeRoaEcqUgM,Yes,No,popular,True,0.05,0.2,False
15611,YZNEZLlDVgrE,Yes,Yes,random,True,0.05,0.2,False
5476,Yhzn_wGlzGpU,No,Yes,adversarial,True,0.05,0.2,False
18781,YtmLAXm1WlnE,Yes,Yes,adversarial,True,0.05,0.2,False
10597,YQ3vkJMVMbC8,No,Yes,adversarial,True,0.05,0.2,False
20175,Y5t6tSW0yT40,Yes,No,popular,True,0.05,0.2,False
23718,Y1wW0YJQ-Xa0,Yes,Yes,popular,True,0.05,0.2,False
11753,YRfGapDlAYoQ,No,No,popular,True,0.05,0.2,False
2215,YEYTz1LPDHsc,No,No,random,True,0.05,0.2,False
27613,YAI1OweEW8C0,No,Yes,random,True,0.05,0.2,False
21733,Ya3GzZKxUTy8,Yes,Yes,popular,True,0.05,0.2,False
9432,Yir1XTdyt4IY,Yes,Yes,random,True,0.05,0.2,False
9653,YxIztYnMIWUA,No,Yes,adversarial,True,0.05,0.2,False
29164,Y5K1mISHwggI,Yes,Yes,adversarial,True,0.05,0.2,False
3084,YE6FH_xp3I54,Yes,Yes,adversarial,True,0.05,0.2,False
24119,Y9hxFqltp3xw,Yes,No,popular,True,0.05,0.2,False
27790,YcN-oYKd-M4E,Yes,Yes,random,True,0.05,0.2,False
151,YVjSEIRnLAh8,Yes,Yes,popular,True,0.05,0.2,False
9717,Yd6gu2w19YQo,No,No,random,True,0.05,0.2,False
26,Y7fmOlUlwoNg,Yes,Yes,random,True,0.05,0.2,False
10112,YYk274Wr5iIE,Yes,Yes,random,True,0.05,0.2,False
121,YYQSuFyFm3Lc,No,No,popular,True,0.05,0.2,False
3465,YGSHcgY6ATkQ,Yes,Yes,adversarial,True,0.05,0.2,False
27685,Yc6YJgZ3qzOw,No,Yes,adversarial,True,0.05,0.2,False
17713,YRrmBGjJqlEo,No,Yes,random,True,0.05,0.2,False
11199,YxQDq3A4Zfbo,No,No,popular,True,0.05,0.2,False
6395,Y0rSETXszQM0,No,Yes,popular,True,0.05,0.2,False
14126,Y1OyEgzXCkYE,No,Yes,random,True,0.05,0.2,False
1601,YFA11v4SmdBc,No,No,random,True,0.05,0.2,False
9567,Y3RultJjvTWI,No,No,random,True,0.05,0.2,False
15878,Y2EsxcKe1A4w,No,Yes,popular,True,0.05,0.2,False
24559,YmVjub3o_IxE,No,No,popular,True,0.05,0.2,False
29471,Y5K1mISHwggI,Yes,Yes,popular,True,0.05,0.2,False
13303,Y_C2HinL8VlM,No,Yes,adversarial,True,0.05,0.2,False
28727,Y2KEfkDO6hlA,No,Yes,adversarial,True,0.05,0.2,False
17369,YmlnUJH4BQnk,Yes,Yes,adversarial,True,0.05,0.2,False
28081,YDjKGzOe_COc,Yes,Yes,adversarial,True,0.05,0.2,False
26387,YcNARVD02-tw,Yes,Yes,adversarial,True,0.05,0.2,False
23749,YOVQMFBeCHq0,No,Yes,adversarial,True,0.05,0.2,False
16509,YhDMHIDJdfDA,No,No,popular,True,0.05,0.2,False
13604,YtIM-H2rdq8U,No,No,popular,True,0.05,0.2,False
29801,Y6i5eQOpFk_U,No,Yes,adversarial,True,0.05,0.2,False
25525,YFi4-IqJo2xQ,No,No,adversarial,True,0.05,0.2,False
12047,Yr2djvq1vc68,Yes,No,popular,True,0.05,0.2,False
1840,Y31WGUPOYS5g,No,No,random,True,0.05,0.2,False
23651,YjinJkonlrWc,Yes,No,popular,True,0.05,0.2,False
16976,YdYZSKX7vuRI,Yes,Yes,random,True,0.05,0.2,False
24258,YMvHpNzDpC6Q,Yes,Yes,random,True,0.05,0.2,False
17824,YDc2WEiRk0rA,Yes,Yes,random,True,0.05,0.2,False
21388,YC9NC7wJ7C3w,No,No,adversarial,True,0.05,0.2,False
0,Y7fmOlUlwoNg,Yes,No,popular,True,0.05,0.2,False
13339,YrPkCYq4Zjwk,No,Yes,adversarial,True,0.05,0.2,False
565,YPLHXGDnig4M,Yes,No,adversarial,True,0.05,0.2,False
7230,Y1DKLyH3FixM,No,No,adversarial,True,0.05,0.2,False
26022,YBrPFQDr99Gg,Yes,Yes,random,True,0.05,0.2,False
10957,YLxu-3_h4kc4,Yes,No,popular,True,0.05,0.2,False
7539,YzoctgurhvHE,Yes,No,adversarial,True,0.05,0.2,False
3331,YHZ9O6sc7cLA,No,No,random,True,0.05,0.2,False
5052,YqF72bT878gw,Yes,Yes,random,True,0.05,0.2,False
14538,YkVYNXZd0MMY,No,Yes,popular,True,0.05,0.2,False
8455,YelztUCeNQvQ,No,No,random,True,0.05,0.2,False
6239,YWmDe2xbnSY4,Yes,Yes,popular,True,0.05,0.2,False
16829,Y2JV3emH50XU,No,No,random,True,0.05,0.2,False
25804,YtB8TiiXwKmA,Yes,Yes,random,True,0.05,0.2,False
14780,YJp64Whpr3BA,No,No,adversarial,True,0.05,0.2,False
1003,Y4IeDBwyQ9ZQ,No,Yes,popular,True,0.05,0.2,True
6293,YKtinboYbmHQ,Yes,No,popular,True,0.05,0.2,False
6606,Y35b9BSmN5JM,Yes,No,popular,True,0.05,0.2,False
31207,YoN0IcZaHD_8,No,No,popular,True,0.05,0.2,False
22878,Y67BsqRkh-dU,No,Yes,adversarial,True,0.05,0.2,False
