entry_id,audio_index,label,response,sampling_method,vsv_enabled,vsv_lambda,aad_enabled,aad_alpha
12199,Y5iTRKJqUIw8,Yes,Yes,adversarial,False,0.0,True,1.0
30398,YETb9EIQOMAA,Yes,Yes,adversarial,False,0.0,True,1.0
10103,YA61Mry8zBwE,No,No,adversarial,False,0.0,True,1.0
21796,YAj_VMUSNjNM,Yes,Yes,random,False,0.0,True,1.0
16681,Y_oKXrY5Ff0g,Yes,Yes,adversarial,False,0.0,True,1.0
7018,YqWYncqPSy9A,No,Yes,popular,False,0.0,True,1.0
5979,YrUq4w4EUSWA,No,Yes,random,False,0.0,True,1.0
2223,YD9tinq3RMpU,Yes,Yes,random,False,0.0,True,1.0
2397,YRNBoH2LHQEM,No,No,random,False,0.0,True,1.0
358,YLbken4JCr94,Yes,Yes,random,False,0.0,True,1.0
27087,YHkbCUN4V3TU,No,Yes,random,False,0.0,True,1.0
428,YsVYTOURVsQ0,Yes,Yes,random,False,0.0,True,1.0
22241,YLBe33dw9ezg,No,No,random,False,0.0,True,1.0
22994,YTOaQMYc79Mw,Yes,Yes,adversarial,False,0.0,True,1.0
19685,Y14izd_i3ryE,No,Yes,popular,False,0.0,True,1.0
30270,YOFVzrakJhbw,Yes,No,adversarial,False,0.0,True,1.0
28905,YHg6HxylRGDo,No,Yes,popular,False,0.0,True,1.0
1603,YKnXNy5Q6YS4,Yes,No,popular,False,0.0,True,1.0
20302,YaZAXO2WZn84,No,Yes,random,False,0.0,True,1.0
19935,YEBCH7TPgiPc,No,No,random,False,0.0,True,1.0
12467,Yh3UhoHIMfpw,Yes,No,popular,False,0.0,True,1.0
7225,YXrJcmftCY04,No,No,popular,False,0.0,True,1.0
28129,Y1FNJbN-eHY4,Yes,Yes,adversarial,False,0.0,True,1.0
6586,YqWYncqPSy9A,No,No,random,False,0.0,True,1.0
1306,Yup2PpjTzyyc,Yes,No,random,False,0.0,True,1.0
9853,YWU3qB7gf6ao,No,Yes,adversarial,False,0.0,True,1.0
16848,YmlnUJH4BQnk,Yes,Yes,random,False,0.0,True,1.0
26152,Y8GHLfJ6y6zA,Yes,Yes,popular,False,0.0,True,1.0
5405,YZ1Cyj4N05lk,No,Yes,adversarial,False,0.0,True,1.0
19397,Y096oTVzc5Gs,Yes,Yes,random,False,0.0,True,1.0
2577,YK03ydb1uaoQ,Yes,No,adversarial,False,0.0,True,1.0
10160,YfK4QBQZ6i7w,Yes,No,popular,False,0.0,True,1.0
29109,Y-mhFGevxLUg,No,No,popular,False,0.0,True,1.0
5215,Y0yxEvdnimGg,Yes,Yes,random,False,0.0,True,1.0
29601,YETb9EIQOMAA,Yes,Yes,random,False,0.0,True,1.0
20831,Y83j4GgHXTLE,No,Yes,adversarial,False,0.0,True,1.0
23605,YBn4lc01q9vE,No,No,random,False,0.0,True,1.0
4544,Yfx4r_KuW6No,Yes,Yes,adversarial,False,0.0,True,1.0
25822,YpHYkWkZ4guE,No,No,random,False,0.0,True,1.0
787,YMe4npKmtchA,Yes,Yes,popular,False,0.0,True,1.0
29016,Y9PN4gyxpH2M,Yes,No,adversarial,False,0.0,True,1.0
15310,Y0ury8KHQdL4,No,No,adversarial,False,0.0,True,1.0
14777,YUV1kdjwpy6U,No,No,random,False,0.0,True,1.0
21107,YUAmDLPjNyMg,Yes,Yes,adversarial,False,0.0,True,1.0
24311,YmVjub3o_IxE,No,Yes,adversarial,False,0.0,True,1.0
22918,YtJhVH3VIrnE,Yes,Yes,random,False,0.0,True,1.0
30578,Y7P0N61TVOxE,No,Yes,adversarial,False,0.0,True,1.0
2535,Yc0V_HAul7rI,Yes,Yes,random,False,0.0,True,1.0
18313,YeRU-rABp8nk,Yes,No,popular,False,0.0,True,1.0
27894,YOt0bN_hz2ec,Yes,No,adversarial,False,0.0,True,1.0
27283,YMtK8L8gXRrI,No,No,random,False,0.0,True,1.0
29749,Y9_YfTz8cnFY,Yes,Yes,popular,False,0.0,True,1.0
20109,Y8Zo30kV5aiI,Yes,Yes,adversarial,False,0.0,True,1.0
24758,YIdBDl9Wr51A,Yes,Yes,popular,False,0.0,True,1.0
7684,YB8rdur4aams,Yes,Yes,popular,False,0.0,True,1.0
19925,YkagkXkAVPNo,No,No,popular,False,0.0,True,1.0
12903,YtIM-H2rdq8U,No,Yes,random,False,0.0,True,1.0
20759,Y7_smJ8VbfSU,No,Yes,random,False,0.0,True,1.0
10533,Y6ZFU4PqXmoI,No,No,popular,False,0.0,True,1.0
26847,Yc6YJgZ3qzOw,No,No,random,False,0.0,True,1.0
4812,YlJayhiVzl_E,Yes,Yes,random,False,0.0,True,1.0
24549,Y1Og2TJ3bXW0,Yes,Yes,random,False,0.0,True,1.0
18711,YeJCaRgf1M20,Yes,No,adversarial,False,0.0,True,1.0
4121,YzoxFl3pddMg,No,Yes,adversarial,False,0.0,True,1.0
23949,YS8k47ME-YT4,No,No,random,False,0.0,True,1.0
24701,YSNy_axSCoyw,Yes,No,adversarial,False,0.0,True,1.0
4871,YVE6Ku0-ucUM,No,Yes,adversarial,False,0.0,True,1.0
10432,Y3IScngdQA4I,Yes,Yes,adversarial,False,0.0,True,1.0
27663,Y350OCezayrk,No,No,popular,False,0.0,True,1.0
3897,Y6Nvu6EcpdE8,Yes,Yes,random,False,0.0,True,1.0
8589,Y4xrL4TSgHwU,Yes,No,popular,False,0.0,True,1.0
28730,YAf4a-9rcnP0,No,No,random,False,0.0,True,1.0
14037,Y13CBvjHZhOA,Yes,Yes,popular,False,0.0,True,1.0
10363,YOr7umk40TZA,No,Yes,random,False,0.0,True,1.0
22319,YKJhGuhNHToA,No,Yes,random,False,0.0,True,1.0
26519,Y4YMXgLFcR94,Yes,Yes,adversarial,False,0.0,True,1.0
6272,YHUwXtfYRFwk,Yes,Yes,adversarial,False,0.0,True,1.0
3053,YfGGYeXR_LS8,Yes,No,random,False,0.0,True,1.0
15664,YGMP8m09j5vk,No,No,random,False,0.0,True,1.0
28579,YcN-oYKd-M4E,Yes,No,adversarial,False,0.0,True,1.0
27867,Y4ftDFi4684Y,No,No,popular,False,0.0,True,1.0
8229,Y-EQByFLFqig,No,Yes,popular,False,0.0,True,1.0
22800,YCMNlIW6Lkwc,No,Yes,adversarial,False,0.0,True,1.0
17053,YwVi5w_NU6CM,No,No,popular,False,0.0,True,1.0
28101,YDAN1t9ukkg0,Yes,Yes,random,False,0.0,True,1.0
22576,Y-SkjbQVgJ0M,No,Yes,adversarial,False,0.0,True,1.0
2128,Y0a9wVat2PWk,No,No,random,False,0.0,True,1.0
22813,Y0yETgW44MZU,Yes,Yes,adversarial,False,0.0,True,1.0
20733,YP12nvSpKXcs,No,Yes,popular,False,0.0,True,1.0
12474,YLB6CZ0x-kns,No,No,popular,False,0.0,True,1.0
3700,YNeWW30WZjPc,Yes,No,adversarial,False,0.0,True,1.0
6324,Y0rSETXszQM0,No,No,adversarial,False,0.0,True,1.0
13540,YC_ga5m6nOhI,Yes,Yes,random,False,0.0,True,1.0
30386,YQTSKjweEWew,No,Yes,popular,False,0.0,True,1.0
30200,Y4UPOUGVMlEs,Yes,Yes,popular,False,0.0,True,1.0
20611,YEBCH7TPgiPc,No,Yes,adversarial,False,0.0,True,1.0
14145,Y3kBlVLkN0zo,No,Yes,adversarial,False,0.0,True,1.0
9960,YWU3qB7gf6ao,No,Yes,popular,False,0.0,True,1.0
24312,Y9MgGaTbmc6g,No,No,popular,False,0.0,True,1.0
30751,YETb9EIQOMAA,Yes,Yes,popular,False,0.0,True,1.0
7164,YzoctgurhvHE,Yes,Yes,random,False,0.0,True,1.0
8971,YelztUCeNQvQ,No,No,popular,False,0.0,True,1.0
1882,Y31WGUPOYS5g,No,Yes,adversarial,False,0.0,True,1.0
29060,Y4UPOUGVMlEs,Yes,Yes,random,False,0.0,True,1.0
17369,YmlnUJH4BQnk,Yes,Yes,adversarial,False,0.0,True,1.0
3084,YE6FH_xp3I54,Yes,Yes,adversarial,False,0.0,True,1.0
468,YSmdj6JFB9MQ,No,No,adversarial,False,0.0,True,1.0
22927,YyRoKi7rhSRo,No,Yes,random,False,0.0,True,1.0
18323,YTd2EEDdFlRY,No,Yes,popular,False,0.0,True,1.0
16745,Y32565FEuksc,Yes,Yes,adversarial,False,0.0,True,1.0
29131,Yz1ax0QPpd14,Yes,No,adversarial,False,0.0,True,1.0
966,YqeSl7YZAfs4,Yes,No,popular,False,0.0,True,1.0
14760,YSNIaYhri76w,Yes,No,popular,False,0.0,True,1.0
24152,YW4GEwnXc9tQ,Yes,Yes,popular,False,0.0,True,1.0
8719,Yf2fSxfvmkZQ,No,Yes,adversarial,False,0.0,True,1.0
8257,YHVz-FJBf_iM,Yes,No,popular,False,0.0,True,1.0
20474,YhVUmQfBIYe8,Yes,No,adversarial,False,0.0,True,1.0
21580,YC9NC7wJ7C3w,No,Yes,popular,False,0.0,True,1.0
4986,YzIgGMlZENTs,Yes,No,random,False,0.0,True,1.0
12567,Y1N_DtRpdAp8,No,No,random,False,0.0,True,1.0
8915,YfrOqlk0Wm5Y,No,No,random,False,0.0,True,1.0
29068,Y4bUL_ttiOdw,Yes,No,adversarial,False,0.0,True,1.0
13709,YtxeXrpoMST4,No,Yes,random,False,0.0,True,1.0
16356,YQv1HXaT-28U,Yes,Yes,adversarial,False,0.0,True,1.0
22253,YU5ij0M7T-hk,Yes,No,popular,False,0.0,True,1.0
17559,YNwoBDrTlbTI,No,No,popular,False,0.0,True,1.0
20155,YESjMIqrvRj4,No,No,popular,False,0.0,True,1.0
9799,Yir1XTdyt4IY,Yes,No,adversarial,False,0.0,True,1.0
15877,YC4JwGJQ2dUA,No,Yes,random,False,0.0,True,1.0
7775,YHVz-FJBf_iM,Yes,Yes,random,False,0.0,True,1.0
24298,Y6ZwYgzcN6Is,Yes,No,random,False,0.0,True,1.0
2865,Yy93cZqNCtks,Yes,Yes,adversarial,False,0.0,True,1.0
4668,Y7P6lcyeDKNI,Yes,Yes,popular,False,0.0,True,1.0
19163,YwOFBldBFRNk,No,No,popular,False,0.0,True,1.0
356,YyL3gKa6YLoM,No,Yes,popular,False,0.0,True,1.0
23958,YSNy_axSCoyw,Yes,Yes,random,False,0.0,True,1.0
20946,YmWqH2xwjkYA,No,No,random,False,0.0,True,1.0
12722,YqPYwp1K4sZE,No,No,popular,False,0.0,True,1.0
18433,YlVr-PxhZo8s,Yes,No,adversarial,False,0.0,True,1.0
21045,Y83j4GgHXTLE,No,Yes,popular,False,0.0,True,1.0
18655,YJC2ZrXzCX4Y,Yes,Yes,random,False,0.0,True,1.0
26931,Yy_OyLW9lBXU,No,No,adversarial,False,0.0,True,1.0
3526,YxYwpABpZed4,No,Yes,popular,False,0.0,True,1.0
22690,YoZaEHkfh5Eg,Yes,No,adversarial,False,0.0,True,1.0
1324,YCM49C3RkzV8,Yes,Yes,adversarial,False,0.0,True,1.0
24363,YlX3k5p2I_g0,Yes,Yes,popular,False,0.0,True,1.0
245,YYNDKuNINDOY,Yes,Yes,adversarial,False,0.0,True,1.0
18345,Y-EaZ7EJJUl0,No,No,random,False,0.0,True,1.0
14192,YgwQMkQmBITE,Yes,No,popular,False,0.0,True,1.0
25107,Y8GHLfJ6y6zA,Yes,Yes,random,False,0.0,True,1.0
2564,YLs1zyPjs3k8,No,Yes,adversarial,False,0.0,True,1.0
9104,YdP5DbAzTl5M,Yes,No,popular,False,0.0,True,1.0
29947,YGGgQR7aIofY,Yes,No,popular,False,0.0,True,1.0
2116,YPb6MqpdX5Jw,No,Yes,adversarial,False,0.0,True,1.0
12284,YtaYKM1OSTwE,No,No,popular,False,0.0,True,1.0
21468,Y-R69Fa-mCaY,Yes,Yes,popular,False,0.0,True,1.0
23428,Y8ipe6b1LwHQ,No,No,popular,False,0.0,True,1.0
19824,YW7OJevEgq7w,No,No,adversarial,False,0.0,True,1.0
30289,YMVGhC-xB79s,Yes,Yes,popular,False,0.0,True,1.0
1495,Y0jGH7A_hpBM,Yes,Yes,popular,False,0.0,True,1.0
10711,Y2RjqBRzmxaM,No,Yes,random,False,0.0,True,1.0
28092,YR8bHTHnF8j4,No,No,random,False,0.0,True,1.0
11096,YfYTZVxQ8LJk,Yes,Yes,random,False,0.0,True,1.0
10262,Y4s2rRnu2PZo,Yes,Yes,random,False,0.0,True,1.0
5992,Ypgq2KPX5_SA,Yes,No,adversarial,False,0.0,True,1.0
19273,Y7XUt6sQS7nM,No,No,popular,False,0.0,True,1.0
3667,YKvrcRMfFzOE,Yes,No,popular,False,0.0,True,1.0
28066,YmW1EpJYcy_E,Yes,Yes,random,False,0.0,True,1.0
11295,Y473wBEwC35M,No,Yes,random,False,0.0,True,1.0
2565,YPtW0cZVprJQ,No,No,random,False,0.0,True,1.0
14914,Y4pf-PIymDhU,No,Yes,adversarial,False,0.0,True,1.0
27829,Y_BSmz3SEW1w,No,Yes,adversarial,False,0.0,True,1.0
29202,YR8bHTHnF8j4,No,Yes,popular,False,0.0,True,1.0
27713,YwbPmnxCLoRQ,No,No,adversarial,False,0.0,True,1.0
19346,Y5t6tSW0yT40,Yes,Yes,random,False,0.0,True,1.0
11359,YdmUOSyPXkUw,Yes,Yes,popular,False,0.0,True,1.0
10989,YOr7umk40TZA,No,Yes,popular,False,0.0,True,1.0
23729,Y3ejndVEAcmQ,Yes,Yes,random,False,0.0,True,1.0
19580,YH7-orYrKBeo,Yes,Yes,random,False,0.0,True,1.0
25772,YiOCpICiu4LA,No,No,adversarial,False,0.0,True,1.0
5133,Y52IxrdTxGs4,No,Yes,popular,False,0.0,True,1.0
28307,Y4sb9jN0SgTM,No,Yes,popular,False,0.0,True,1.0
2442,Y_w2pA1VeB40,No,No,adversarial,False,0.0,True,1.0
28206,Y9PN4gyxpH2M,Yes,Yes,random,False,0.0,True,1.0
11914,Yr2djvq1vc68,Yes,Yes,adversarial,False,0.0,True,1.0
2374,YD9tinq3RMpU,Yes,Yes,adversarial,False,0.0,True,1.0
24865,YHdxfbpnd2-8,No,Yes,popular,False,0.0,True,1.0
6522,YyhDw7PZje3g,No,Yes,popular,False,0.0,True,1.0
29906,YJhGp7HmRQxg,No,Yes,random,False,0.0,True,1.0
23842,Y8DQfjqPCTI8,Yes,Yes,random,False,0.0,True,1.0
17611,YTd2EEDdFlRY,No,Yes,random,False,0.0,True,1.0
14467,YPVvi2SDOjVc,Yes,Yes,popular,False,0.0,True,1.0
4060,Y6Nvu6EcpdE8,Yes,Yes,adversarial,False,0.0,True,1.0
18800,YXamQAY_WXRY,No,No,adversarial,False,0.0,True,1.0
2147,Ybgbnu5YKTDg,Yes,Yes,random,False,0.0,True,1.0
3138,YDt53UZgyznE,No,Yes,adversarial,False,0.0,True,1.0
28267,YLF6x7B0Ppvo,No,Yes,random,False,0.0,True,1.0
1497,YCefFMA3klxk,No,Yes,adversarial,False,0.0,True,1.0
2198,YpI_kPedctoo,Yes,Yes,random,False,0.0,True,1.0
8915,YZBtgrP4vU_w,No,Yes,adversarial,False,0.0,True,1.0
13063,YMBP4RcnwGZw,No,No,random,False,0.0,True,1.0
15503,YvruDH_YLaPI,No,Yes,adversarial,False,0.0,True,1.0
12994,YbJMMp6PLKqM,Yes,Yes,adversarial,False,0.0,True,1.0
24886,Yk1QxQ4jJaEQ,Yes,No,popular,False,0.0,True,1.0
7507,Y2t82STv2GR8,No,No,adversarial,False,0.0,True,1.0
4726,YQHfyKaOHSz4,No,Yes,popular,False,0.0,True,1.0
13023,YMdlEswBfZMQ,Yes,Yes,random,False,0.0,True,1.0
3658,Y7cHRSfbp7tc,No,No,adversarial,False,0.0,True,1.0
8651,YwNiYSYJXssA,No,Yes,adversarial,False,0.0,True,1.0
24422,Y3ejndVEAcmQ,Yes,Yes,adversarial,False,0.0,True,1.0
16964,YrE6BJ0Bo4w4,No,No,adversarial,False,0.0,True,1.0
959,YArHiac57pVk,Yes,Yes,random,False,0.0,True,1.0
18264,Yj1AiqT5oHZc,Yes,No,adversarial,False,0.0,True,1.0
27004,Yi6MQCm58zlY,Yes,Yes,popular,False,0.0,True,1.0
58,Y6BJ455B1aAs,No,No,random,False,0.0,True,1.0
5135,YZ1Cyj4N05lk,No,No,random,False,0.0,True,1.0
487,Yu84FiZ_omhA,Yes,Yes,random,False,0.0,True,1.0
9798,Y3ghVB-KaU_E,Yes,No,popular,False,0.0,True,1.0
7314,YJQz40TkjymY,Yes,Yes,adversarial,False,0.0,True,1.0
2761,YPtW0cZVprJQ,No,Yes,popular,False,0.0,True,1.0
1817,Y_ezm-TpKj1w,Yes,No,popular,False,0.0,True,1.0
28839,YGGgQR7aIofY,Yes,Yes,random,False,0.0,True,1.0
15827,YQv1HXaT-28U,Yes,Yes,random,False,0.0,True,1.0
25174,YMSziND26UTA,Yes,Yes,random,False,0.0,True,1.0
10190,YrjUrB1WUpcI,Yes,Yes,adversarial,False,0.0,True,1.0
10313,YNDaVSIJaXVs,No,No,adversarial,False,0.0,True,1.0
5646,YXL8JV9qXGLE,Yes,Yes,adversarial,False,0.0,True,1.0
670,YyfYNPWs7mWY,No,Yes,popular,False,0.0,True,1.0
6901,YqWYncqPSy9A,No,Yes,adversarial,False,0.0,True,1.0
3518,YlfO471Rn61k,Yes,No,adversarial,False,0.0,True,1.0
21426,YwAZrOPvul4Y,Yes,No,popular,False,0.0,True,1.0
20308,Y8Zo30kV5aiI,Yes,Yes,popular,False,0.0,True,1.0
18740,Y-AheI8Epim4,No,No,adversarial,False,0.0,True,1.0
17820,Yg6CY7qvu81k,Yes,Yes,popular,False,0.0,True,1.0
23787,Y9z2OwpftxUE,No,Yes,adversarial,False,0.0,True,1.0
9657,YnlC4UI4hZ60,No,Yes,popular,False,0.0,True,1.0
2160,Ydxow2DcTrwk,No,Yes,adversarial,False,0.0,True,1.0
16409,YwVi5w_NU6CM,No,Yes,random,False,0.0,True,1.0
10667,YErxgH5g3Kx0,No,No,adversarial,False,0.0,True,1.0
8981,YIJ6pm5Kns8A,No,Yes,random,False,0.0,True,1.0
6418,YfwhkCnOeyC0,Yes,Yes,popular,False,0.0,True,1.0
15528,YlTfNLKEy1RU,Yes,No,adversarial,False,0.0,True,1.0
4293,YZYWCwfCkBp4,Yes,No,adversarial,False,0.0,True,1.0
374,YLbken4JCr94,Yes,No,adversarial,False,0.0,True,1.0
27966,Y2KEfkDO6hlA,No,No,random,False,0.0,True,1.0
3270,YGSHcgY6ATkQ,Yes,Yes,random,False,0.0,True,1.0
21989,Y2sZhC_mKeic,No,No,popular,False,0.0,True,1.0
19823,YwFiCblfZ-vg,Yes,Yes,popular,False,0.0,True,1.0
4797,Y2JutOgAnqWA,Yes,Yes,popular,False,0.0,True,1.0
27393,YrvtA7c1I4xo,Yes,Yes,popular,False,0.0,True,1.0
22946,YZ7yDwpdGelM,No,Yes,popular,False,0.0,True,1.0
16425,YnD1K1Zo0qrM,No,No,popular,False,0.0,True,1.0
19896,Y3XcIVh40pTI,No,No,adversarial,False,0.0,True,1.0
26691,YqakN0JNbpcU,Yes,No,popular,False,0.0,True,1.0
10130,Yo_3MDLl_aH0,Yes,Yes,random,False,0.0,True,1.0
19314,Y5YzNSjmZ3Wg,No,No,adversarial,False,0.0,True,1.0
8682,YITlqMkR5alY,No,Yes,popular,False,0.0,True,1.0
13604,YtIM-H2rdq8U,No,No,popular,False,0.0,True,1.0
6467,Yjlwe9jtu5Gw,Yes,No,adversarial,False,0.0,True,1.0
19540,YD2Xc_jZllDY,Yes,Yes,popular,False,0.0,True,1.0
12014,YvEWmHtiznF8,No,Yes,adversarial,False,0.0,True,1.0
14398,YK2kIOBeCfuo,Yes,Yes,adversarial,False,0.0,True,1.0
16976,YdYZSKX7vuRI,Yes,Yes,random,False,0.0,True,1.0
14856,Yrp3CQsWxVgE,No,No,random,False,0.0,True,1.0
2501,Y1nUOGZgSzZo,No,Yes,random,False,0.0,True,1.0
12868,YlHh0SwUhP8U,Yes,No,popular,False,0.0,True,1.0
