entry_id,audio_index,label,response,correct,mean_angle,std_angle,angle_count,sampling_method,vsv_lambda
16030,YpuZL08fzpXk,No,Yes,False,85.69064748287201,7.395912976259072,64,adversarial,0.05
25694,Y4YMXgLFcR94,Yes,Yes,True,82.4774985909462,8.64852118032355,64,random,0.05
26015,YDrCm-HpX67k,No,No,True,87.45111314455669,5.181520790567197,96,adversarial,0.05
18257,YRrmBGjJqlEo,No,Yes,False,85.24670040607452,4.828363925768803,64,adversarial,0.05
26497,Y54eRRbCtPn8,No,Yes,False,88.02484858036041,2.8357771944437955,64,random,0.05
9463,YD1Sy7kRoaR8,Yes,Yes,True,84.87063042322795,5.189929022356052,96,random,0.05
17640,YrbO727iF03I,Yes,Yes,True,82.88597786426544,7.684086706548814,64,random,0.05
28979,YV8A0VRGdgwM,No,Yes,False,87.17871403694153,3.644719656422726,96,popular,0.05
16629,YBzHTqyX69pI,No,Yes,False,84.93558943271637,6.961290266294124,64,popular,0.05
11048,YjXkLS_QzUrI,No,No,True,86.23763807614644,4.367259393380894,96,popular,0.05
22450,YFeHndzYAUkg,Yes,Yes,True,85.01097440719604,6.657298337586729,96,adversarial,0.05
7011,YlmPMhs-9IYE,Yes,No,False,85.51582264900208,5.179896786848779,96,random,0.05
23820,Y-FW109cbv0g,No,Yes,False,86.99381124973297,3.424212181794173,64,random,0.05
10313,YNDaVSIJaXVs,No,No,True,87.34696594874065,3.5242589438698357,96,adversarial,0.05
1650,YcPiSd5nJLrI,No,Yes,False,85.28846176465352,4.117857485217193,96,popular,0.05
22527,Y2ceUOv8A3FE,Yes,No,False,86.55759636561076,4.126511825366061,96,popular,0.05
836,Y9HVgYs8OOLc,Yes,Yes,True,87.58938407897949,3.5226662569785745,96,adversarial,0.05
25033,YPRUfwpmYwJ8,No,No,True,87.58603461583455,2.935029038093245,96,random,0.05
8227,YITlqMkR5alY,No,No,True,85.16255366802216,7.348076005607806,96,random,0.05
17559,YNwoBDrTlbTI,No,No,True,87.85200913747151,4.060319152478988,96,popular,0.05
10363,YOr7umk40TZA,No,No,True,84.70614675680797,7.601596281826047,96,random,0.05
3447,Y7cHRSfbp7tc,No,Yes,False,88.61573616663615,4.623391292354006,96,random,0.05
12697,Y7XXSOzDQ2z0,No,Yes,False,88.23818556467693,5.208478236819515,96,adversarial,0.05
1903,YKtTLsveexOg,Yes,No,False,85.27743069330852,4.563283775444336,96,adversarial,0.05
19147,YS_3aeOvniZc,No,No,True,87.32140763600667,4.399225531910648,96,adversarial,0.05
17059,YQ87LBiwJjTE,Yes,Yes,True,84.99571975072224,4.015671991618981,96,random,0.05
26519,Y4YMXgLFcR94,Yes,Yes,True,88.85156834125519,3.665237548839079,64,adversarial,0.05
2473,YBlbGXalLNVU,Yes,Yes,True,86.64458274841309,7.1329102268426,64,random,0.05
21850,YsqWyxUObwkw,No,No,True,86.42381127675374,4.257427845890408,96,adversarial,0.05
27135,YTSdAJWJ-tW0,Yes,Yes,True,85.71683780352275,6.130415154270502,96,random,0.05
12579,Yv7BaYF0kagM,Yes,Yes,True,88.08420379956563,2.994879913363072,96,random,0.05
20486,YAgh2EKINlSw,No,Yes,False,85.28058401743571,5.0049467437399615,96,popular,0.05
3084,YE6FH_xp3I54,Yes,Yes,True,87.46728118260701,3.2325221884175406,96,adversarial,0.05
7050,YZsf2YvJfCKw,Yes,Yes,True,85.99198865890503,3.0952976249870807,64,random,0.05
178,YDlWd7Wmdi1E,No,Yes,False,86.49433410167694,4.150546552392907,64,adversarial,0.05
19664,Yk4XyfaWVLEY,Yes,No,False,86.63810912768047,4.213407876901013,96,random,0.05
23780,YxbLW9Wt1Jsg,Yes,Yes,True,86.78714474042256,4.144362482316066,96,popular,0.05
1122,YBZCEDkx37rI,No,Yes,False,85.76707291603088,6.625652281052923,96,adversarial,0.05
11784,Y_GI7meqlYZk,No,No,True,86.51320497194926,3.8312325321197114,96,random,0.05
22659,YFeHndzYAUkg,Yes,No,False,86.80066736539204,4.9794197078989715,96,popular,0.05
7154,YXrJcmftCY04,No,No,True,87.96175797780354,3.3998023871651246,96,adversarial,0.05
25249,YEUZaxaWqhwg,Yes,Yes,True,87.55613215764363,2.6990667454844406,96,random,0.05
28206,Y9PN4gyxpH2M,Yes,Yes,True,83.27434070905049,5.128432672653166,96,random,0.05
5263,Y4SZ7JXDCNps,No,Yes,False,84.795223792394,3.7074490051097913,96,popular,0.05
23983,Y9vZDsGjyh5M,Yes,No,False,89.90098301569621,3.4313113908970165,96,adversarial,0.05
4061,YPMMkPq5jJXY,Yes,No,False,86.85862835248311,4.641144621272892,96,popular,0.05
21940,YDn3buZWMzwY,No,Yes,False,83.6188068985939,8.128672770003035,64,popular,0.05
26150,Yp9qRTh4BmSE,Yes,Yes,True,85.27608283360799,4.940045251430757,96,random,0.05
1603,YKnXNy5Q6YS4,Yes,No,False,85.95886341730754,4.4984836126181875,96,popular,0.05
14294,YZsTZ7jqbd9M,No,Yes,False,86.57482242584229,4.192105861478706,64,adversarial,0.05
13540,YC_ga5m6nOhI,Yes,Yes,True,86.69728875160217,4.500452469434184,64,random,0.05
17208,Y8F-ndyrEWJ8,No,Yes,False,86.75969207286835,4.135956891135575,64,popular,0.05
20649,YBMayJId0X1s,Yes,Yes,True,86.85098457336426,4.136906008635603,64,popular,0.05
23316,Y9E8BmPZ9mWc,No,No,True,85.03033224741618,7.880947731820408,96,popular,0.05
17456,Y2UNuMbxz9ds,No,Yes,False,84.72223126888275,8.527097956277844,64,adversarial,0.05
3703,Y7cHRSfbp7tc,No,Yes,False,86.24527994791667,5.804491172205005,96,popular,0.05
18154,Y-AheI8Epim4,No,Yes,False,88.2139531771342,3.2835355780828515,96,random,0.05
15100,YriM7b5bJ9KQ,Yes,Yes,True,84.08479446172714,8.241484762401187,64,adversarial,0.05
6221,YKtinboYbmHQ,Yes,No,False,86.16802589098613,5.188901454283455,96,adversarial,0.05
29980,YbLZFtoWXYTA,Yes,No,False,88.76528183619182,3.3476671885637193,96,popular,0.05
9777,YxIztYnMIWUA,No,No,True,86.27263331413269,8.84821854835372,96,popular,0.05
14038,YCxaPpRJRkn0,No,No,True,84.15226034323375,5.811808884628294,96,adversarial,0.05
22499,Y6aWnK1GyeJY,No,Yes,False,83.66218936443329,6.446576815634894,96,popular,0.05
5133,Y52IxrdTxGs4,No,Yes,False,87.27072699864705,4.641987610031095,96,popular,0.05
21664,Y7_smJ8VbfSU,No,Yes,False,88.82790263493855,3.3765771459634357,96,popular,0.05
17765,YbIV3bJZpkgA,Yes,Yes,True,84.82550772031148,6.204029366741964,96,adversarial,0.05
15210,YDzKjogSVOLM,No,Yes,False,86.38527452945709,6.368553304272659,64,random,0.05
25963,YZUmZgPL0ges,No,No,True,87.7993134657542,4.986116250721428,96,adversarial,0.05
7701,Y3wrdPAeqjVI,No,No,True,85.5346937974294,4.814485435757606,96,popular,0.05
6239,YWmDe2xbnSY4,Yes,Yes,True,87.34445277849834,8.505931413133265,96,popular,0.05
20778,YFXdoNvmrYxo,Yes,Yes,True,87.83250713348389,2.8011751930316,96,random,0.05
10290,YA2mcp0N__7U,No,Yes,False,83.13736855983734,6.694688503772883,96,popular,0.05
27283,YMtK8L8gXRrI,No,No,True,85.73113338152568,4.272347587166563,96,random,0.05
92,YGOD8Bt5LfDE,Yes,Yes,True,86.58160352706909,3.324504659941146,96,random,0.05
18610,YlVr-PxhZo8s,Yes,No,False,86.36198612054189,5.392304963733169,96,popular,0.05
30751,YETb9EIQOMAA,Yes,Yes,True,89.6230034828186,3.2117140063343643,64,popular,0.05
23878,Y9hxFqltp3xw,Yes,Yes,True,84.06774163246155,4.6349339700942265,96,adversarial,0.05
6677,Y4Ujigme2IxY,Yes,No,False,86.62851786613464,4.2375373771821945,96,adversarial,0.05
27786,YBUAPM4D3-h8,Yes,Yes,True,86.50523173809052,4.755897973075553,64,popular,0.05
2702,Yy93cZqNCtks,Yes,Yes,True,84.57473667462666,6.235117171959635,96,random,0.05
14945,YvruDH_YLaPI,No,No,True,87.9451523621877,4.329851716748263,96,random,0.05
4379,Y9F3sutgYTvo,No,Yes,False,88.44379123051961,3.5005853768035493,96,random,0.05
14023,Yq4YFJA5pFXc,No,No,True,87.56880187988281,4.106785852894948,96,random,0.05
5245,YLs2vrr9TamU,Yes,Yes,True,84.83508199453354,6.908783945362994,64,popular,0.05
6152,YWmDe2xbnSY4,Yes,Yes,True,88.34986662864685,7.67800269024239,64,adversarial,0.05
7210,YFDwK7T1JO_0,Yes,Yes,True,85.53964169820149,8.130270424486564,96,popular,0.05
4121,Y3IguMJkqpl4,Yes,Yes,True,84.59873127937317,5.749929779597453,64,random,0.05
25072,Yyau2WIRkxb8,No,Yes,False,84.42874530951183,7.244714875393433,96,adversarial,0.05
24813,Y-FW109cbv0g,No,Yes,False,84.57030765215556,5.112818469243726,96,popular,0.05
8323,YzBXoaQ1GVlc,Yes,Yes,True,83.59806791941325,5.158702205335033,96,random,0.05
13936,YXPebkNzsnRI,No,Yes,False,84.74437081813812,5.687543021837624,64,adversarial,0.05
12913,Y6TO9PEGpZcQ,Yes,Yes,True,86.8526622056961,3.9021427246173324,64,adversarial,0.05
23025,YOVQMFBeCHq0,No,Yes,False,87.88644210497539,5.901870059715546,96,random,0.05
13469,YCxaPpRJRkn0,No,Yes,False,84.50202910105388,5.201528812666052,96,random,0.05
3468,YNeWW30WZjPc,Yes,Yes,True,86.88121056556702,4.543845912360179,64,random,0.05
16171,Y4abZbau8tZo,Yes,Yes,True,87.4978137811025,5.270166623080635,96,popular,0.05
10508,YR4fXcbWFhJg,No,Yes,False,88.0780082543691,3.258022433612148,96,random,0.05
297,YtjCNwdOUiGc,Yes,Yes,True,85.69001090526581,5.72369271616482,64,adversarial,0.05
16675,YrBUCIK8JRLg,No,Yes,False,85.602916320165,4.240401986387831,96,popular,0.05
2234,Ybgbnu5YKTDg,Yes,Yes,True,87.07481575012207,4.096398716225294,96,adversarial,0.05
1960,Y_AcJVyToQUQ,Yes,Yes,True,87.48806754748027,2.8451423610353213,96,adversarial,0.05
24724,Y4eyY1w2QyM0,Yes,Yes,True,85.94302439689636,6.522590074810533,96,random,0.05
27674,YcFoXRmGgIME,Yes,Yes,True,87.92508562405904,3.267059695093304,96,random,0.05
8869,YzEM94PH29VQ,No,No,True,87.71033072471619,4.752050234493004,96,popular,0.05
16710,YkHIe4CfaccQ,Yes,Yes,True,85.71918165683746,6.545854754443627,64,random,0.05
23019,YKJhGuhNHToA,No,No,True,87.92087944348653,5.051777980402983,96,adversarial,0.05
2501,Y1nUOGZgSzZo,No,Yes,False,88.40100797017415,2.8052545847734924,96,random,0.05
16730,YTSnq6n8tElo,Yes,Yes,True,87.9941217104594,3.1116763361750435,96,popular,0.05
16071,Yoklu5ZJD_2U,No,No,True,85.70670680205028,6.08568462561108,96,popular,0.05
3892,YsqsI2UyrcBQ,No,Yes,False,85.72273556391399,3.9256819049103058,96,adversarial,0.05
7314,YJQz40TkjymY,Yes,Yes,True,85.3838986158371,6.662207239565861,64,adversarial,0.05
13716,Y4_DjmCg8Ra8,No,Yes,False,84.41361367702484,6.484267909018978,64,adversarial,0.05
27811,YHg6HxylRGDo,No,No,True,86.81276178359985,6.588324070728281,64,random,0.05
21304,YU5ij0M7T-hk,Yes,Yes,True,86.40620720386505,3.844777089705424,64,random,0.05
22228,Y1L_OyngNZMA,No,No,True,86.57681775093079,3.8156364918409102,96,popular,0.05
10711,Ydkiwn2FdDVw,No,Yes,False,86.69171571731567,4.492172433721812,64,adversarial,0.05
22628,YLvhvAA11oxE,No,Yes,False,86.8770250082016,3.9076280133380497,64,random,0.05
2098,YyVVLq4ao1Ck,Yes,No,False,88.2355524301529,3.7998764439924226,64,popular,0.05
14397,Y4pf-PIymDhU,No,Yes,False,85.45971826712291,5.726607463380937,96,random,0.05
10254,Ydkiwn2FdDVw,No,No,True,86.99522980054219,4.091994048361673,96,random,0.05
18197,YZY4aGEniU_E,No,Yes,False,85.51588781674702,3.7952690904328485,96,adversarial,0.05
13498,YBvw2gv1fcZw,Yes,No,False,86.30832783381145,4.28022699222202,96,adversarial,0.05
959,YArHiac57pVk,Yes,Yes,True,82.41561166445415,7.537903909911317,96,random,0.05
1203,YglAeihz0NAM,No,Yes,False,89.56342633565266,3.210830015390207,96,random,0.05
29092,YLF6x7B0Ppvo,No,Yes,False,85.54611122608185,4.955525643162293,64,adversarial,0.05
13084,YbAqgL5dCQOE,No,No,True,86.2900272210439,3.6738562942108803,96,popular,0.05
2128,Y0a9wVat2PWk,No,No,True,85.57628099123637,4.4589489061966905,96,random,0.05
14188,Y-aYumc8KoXg,No,Yes,False,87.45222767194112,6.53848655453205,96,random,0.05
18450,Y_z-bidQYVao,No,No,True,85.37976471583049,6.526426106767368,96,random,0.05
14914,Y4pf-PIymDhU,No,Yes,False,85.20853439966838,5.8277932083574795,96,adversarial,0.05
7159,Y6eX6bJOFftA,Yes,Yes,True,87.04508900642395,4.757521875010473,96,popular,0.05
23236,YTOaQMYc79Mw,Yes,Yes,True,84.76688998937607,8.470968676014133,64,popular,0.05
23078,Y9E8BmPZ9mWc,No,Yes,False,86.43591976165771,5.9969611448081555,96,adversarial,0.05
21016,YDn3buZWMzwY,No,No,True,88.5696325302124,3.101020407176866,96,random,0.05
13709,YtxeXrpoMST4,No,Yes,False,85.78955340385437,3.4032725982520877,96,random,0.05
23798,YIdBDl9Wr51A,Yes,Yes,True,84.29544997215271,4.387422725002043,64,random,0.05
1613,Y3iLGu2Omgrw,Yes,Yes,True,82.47173261642456,6.27880603285643,96,random,0.05
1363,YCM49C3RkzV8,Yes,Yes,True,80.94592710336049,6.523119184619703,96,popular,0.05
19747,YnaPgJvWTIY4,No,Yes,False,87.88800072669983,3.8953115045947646,64,random,0.05
28831,Y-mhFGevxLUg,No,Yes,False,85.41016705830891,3.7346290068857897,96,adversarial,0.05
22416,Y1ed87LLY97k,No,Yes,False,88.83365404605865,4.176513384014628,64,adversarial,0.05
25862,Ygbi6MxPf3hA,Yes,Yes,True,88.52100523312886,3.1595190543514717,96,random,0.05
26466,YZTYAQBnU4GM,No,No,True,85.94770089785258,5.371215944066424,96,popular,0.05
979,YqZEIs6tS5vk,No,Yes,False,86.1518075466156,5.00990856125725,64,random,0.05
30194,YSQHYl2Kp5ww,No,Yes,False,88.63639712333679,3.675059635147476,64,popular,0.05
27108,Yw_Utn3CwAXE,No,Yes,False,84.69676287968953,7.7744126798718645,96,adversarial,0.05
29433,Y9_YfTz8cnFY,Yes,Yes,True,86.56307625770569,4.243881963557755,64,adversarial,0.05
24550,Y-FW109cbv0g,No,Yes,False,85.14988994598389,4.361398183227827,96,adversarial,0.05
22546,YA0E_UiD-fR4,No,Yes,False,87.04336547851562,5.01904594181879,64,random,0.05
9211,Ycr0GiZr0TNY,No,No,True,86.44383279482524,5.572232649898195,96,popular,0.05
4631,YVE6Ku0-ucUM,No,No,True,85.54933961232503,4.253943541838155,96,random,0.05
8363,YU90e2P9jy30,Yes,Yes,True,84.44394075870514,6.732180882902685,64,random,0.05
4789,YXf5LjaE_JQ0,Yes,Yes,True,87.0749101638794,3.4121423117961993,64,adversarial,0.05
30541,Y9z8XIRyUq9Q,Yes,Yes,True,81.22444482644399,6.965350605604951,96,adversarial,0.05
8554,YITlqMkR5alY,No,Yes,False,87.52084362506866,5.992255641507521,64,adversarial,0.05
30629,Y2ABngPM3raQ,Yes,Yes,True,85.27686492602031,5.567989959917686,96,adversarial,0.05
5530,Y0yxEvdnimGg,Yes,Yes,True,85.98890852928162,4.829420325395885,96,adversarial,0.05
6484,Y_YS5uKWoB6g,Yes,Yes,True,85.43165504932404,5.789332252135774,64,popular,0.05
2639,Y1nUOGZgSzZo,No,Yes,False,88.48272657394409,2.953721222868987,64,adversarial,0.05
26199,YZTYAQBnU4GM,No,No,True,84.70347702503204,6.675866442445008,64,adversarial,0.05
8256,YIvg_q4t-3w0,Yes,Yes,True,87.42609333992004,5.9653534774472945,96,random,0.05
4345,YZYWCwfCkBp4,Yes,No,False,86.38943497339885,3.977607079332555,96,popular,0.05
5171,YLs2vrr9TamU,Yes,No,False,86.07491326332092,4.2779356899303185,96,adversarial,0.05
22363,YoiIi6H83Y38,Yes,No,False,85.68905997276306,4.722906250525744,96,adversarial,0.05
2890,YE6FH_xp3I54,Yes,Yes,True,82.8894555568695,7.776635738654645,64,random,0.05
28239,Y7bO0AJI-ihs,No,Yes,False,84.7407990694046,6.8194947834227895,64,random,0.05
18631,YwnqUgK_-fo4,Yes,No,False,89.87946057319641,3.2634894275118045,96,adversarial,0.05
25133,Yn-JyOqYSLQM,No,No,True,87.1447377204895,3.1177099231475363,96,random,0.05
16971,YI_vN_BFUr0Y,No,No,True,86.24110436439514,5.858654393009845,96,popular,0.05
8529,YL_CNz9Vrtkw,Yes,No,False,88.96662600835164,2.3432172499800523,96,popular,0.05
25051,YObWjGBJF_94,Yes,Yes,True,87.40245473384857,3.423788193312713,64,random,0.05
18916,YZ3wDry8nnJs,Yes,Yes,True,84.85848534107208,6.337557566301224,64,adversarial,0.05
25113,Y0On6-JiVwRs,No,No,True,85.72805158297221,5.402616867107407,96,adversarial,0.05
19497,YTgxst7Ft9js,Yes,Yes,True,86.60699311892192,3.2639026192626677,96,popular,0.05
9513,YWq4OD3olO2w,No,No,True,87.31626113255818,3.0976576248595267,96,random,0.05
9537,YnlC4UI4hZ60,No,No,True,84.7477787733078,5.818089233698829,96,adversarial,0.05
7486,YOTLtzk0W4zg,No,Yes,False,86.55233867963155,3.8571175922503658,96,random,0.05
23949,YS8k47ME-YT4,No,No,True,86.76408489545186,3.7626099182869877,96,random,0.05
21880,YYH4qi8Ul6v0,Yes,Yes,True,85.28065530459087,4.618104786649241,96,adversarial,0.05
21544,Y6aWnK1GyeJY,No,No,True,87.88474810123444,3.47862612254935,64,random,0.05
14177,YCxaPpRJRkn0,No,No,True,85.83921734491985,4.022091901931844,96,popular,0.05
9458,Yh0M4RS8p_mo,Yes,Yes,True,86.99443864822388,6.934866762503538,64,popular,0.05
28667,Y--0w1YA1Hm4,No,No,True,88.05300394694011,3.6991883365499345,96,random,0.05
21765,Yne2DpKCIr4Y,No,No,True,87.539378007253,4.1950789417702,96,random,0.05
20343,YPvWI4p74UOs,No,Yes,False,86.44722787539165,5.1263792533128445,96,popular,0.05
7534,Ynq0BF9zGkzg,No,Yes,False,86.57382520039876,5.01933480999198,96,popular,0.05
26603,YnmLMLgWPmFM,No,Yes,False,85.30544487635295,5.70451576154141,96,adversarial,0.05
26417,YqakN0JNbpcU,Yes,Yes,True,88.30867274602254,2.901860085502506,96,adversarial,0.05
15160,YHqnSyliKTKA,Yes,Yes,True,84.72545409202576,5.4248464283840745,96,adversarial,0.05
3437,YUCy1BEx8jBE,No,Yes,False,83.2547716498375,7.8682882978931605,64,popular,0.05
19122,Ycz0FSQDVBMw,Yes,No,False,85.6921325524648,4.968716878491604,96,adversarial,0.05
16080,YpCQEWAFGEjc,No,Yes,False,87.02256858348846,4.602857378469648,64,adversarial,0.05
15611,YZNEZLlDVgrE,Yes,Yes,True,87.17942953109741,3.8929251535148013,96,random,0.05
2565,YPtW0cZVprJQ,No,No,True,85.63129502534866,5.717916746596226,64,random,0.05
19009,YfmEft49sPfE,No,Yes,False,87.67748228708903,3.2146535845145756,96,random,0.05
24727,Y22L_3pBa1AI,No,No,True,88.15227850278218,5.417196368216861,96,popular,0.05
26729,YWLzzpzOKtnY,No,No,True,85.15140457948048,6.50875139043848,96,popular,0.05
23425,Yeu5bq0A3XVQ,No,Yes,False,85.854354540507,3.826273003108434,96,random,0.05
19431,YkXjzsroVTtw,Yes,No,False,86.91306177775066,3.874572796677119,96,adversarial,0.05
8498,YEvZ3jOMYWxk,No,Yes,False,82.1709337234497,8.060983540218562,64,popular,0.05
18894,YeJCaRgf1M20,Yes,No,False,86.50411136945088,4.442380579372658,96,popular,0.05
15911,Yoklu5ZJD_2U,No,Yes,False,86.33405510584514,5.21076032508136,96,adversarial,0.05
26526,YpHNMcX-9FDs,No,No,True,85.68106432755788,6.478841172146515,96,popular,0.05
5514,Y_duNX6Vyd6g,Yes,Yes,True,85.45890021324158,4.968734999846051,64,random,0.05
31057,YgW7s3YAthpI,No,No,True,85.2886935075124,5.487793209125254,96,popular,0.05
11158,YinSvboaSRwA,Yes,No,False,84.10864428679149,6.20366243820057,96,adversarial,0.05
8301,YBXxlqaDvdaA,No,Yes,False,86.92202186584473,3.2114016412975572,64,popular,0.05
22748,YR_g4RpU9mO0,No,No,True,85.41038727760315,5.7308835345017695,96,random,0.05
9292,YJZloTOdIY_c,Yes,Yes,True,87.298455119133,4.008563464244846,64,adversarial,0.05
8120,Y-EQByFLFqig,No,Yes,False,83.7451999783516,9.301014189013355,64,adversarial,0.05
12297,Y_GI7meqlYZk,No,Yes,False,85.40377593040466,4.563983603635543,96,adversarial,0.05
19622,YTaQKhIRwii4,Yes,Yes,True,82.96153891086578,7.755954730840107,64,random,0.05
9675,YA61Mry8zBwE,No,Yes,False,86.75431974728902,3.968969406608521,96,random,0.05
18161,YGPj8h-WcjWs,No,No,True,85.63688906033833,4.349385546396532,96,popular,0.05
6042,Y0rSETXszQM0,No,No,True,85.60140895843506,5.808097681583435,96,random,0.05
24865,YHdxfbpnd2-8,No,Yes,False,83.39545631408691,7.867187442130312,64,popular,0.05
9653,YxIztYnMIWUA,No,No,True,90.70772568384807,4.498104844239554,96,adversarial,0.05
18290,YWCYfCfW9NA0,Yes,Yes,True,85.88890409469604,6.067905147643856,64,random,0.05
16976,YdYZSKX7vuRI,Yes,Yes,True,87.97281018892924,4.740784063739141,96,random,0.05
507,Ykx6Rj4MDIAw,No,Yes,False,86.21179628372192,5.208745250100062,64,random,0.05
820,YgbtcDoh0q3c,No,Yes,False,84.0214011669159,6.447885410029809,64,popular,0.05
16036,Y-oy0BkpMGAk,Yes,No,False,87.35714745521545,3.8504658422790254,96,popular,0.05
30135,YmGa2JgAiKV8,No,Yes,False,84.56052374839783,5.873303736569196,64,adversarial,0.05
13412,YNi3dIj90Oa4,No,No,True,88.29097104072571,2.638391854963363,96,random,0.05
13983,YNi3dIj90Oa4,No,Yes,False,85.10032296180725,4.857082906218172,64,adversarial,0.05
24317,Y0On6-JiVwRs,No,Yes,False,85.04143679141998,6.662490304021358,64,random,0.05
19610,YOxUVcZmeiyI,No,No,True,85.42812768618266,4.789634615848322,96,popular,0.05
15938,YinQOrxc_oZo,Yes,Yes,True,88.7086562315623,2.9739191478493923,96,adversarial,0.05
22057,YsqWyxUObwkw,No,No,True,86.05721418062846,4.517521030357155,96,popular,0.05
9720,YAagLJkfrFMk,Yes,Yes,True,87.31306823094685,3.4331881401510413,96,random,0.05
16058,YemGPabOePzA,Yes,Yes,True,82.74611848592758,6.9323155858099055,320,random,0.05
5026,Y1GgEpRZDWN0,No,Yes,False,84.77835114796956,4.47726852168061,96,random,0.05
1560,YKnXNy5Q6YS4,Yes,No,False,86.68710009256999,4.15951787418728,96,adversarial,0.05
24570,YQRtuOWWya30,Yes,Yes,True,86.7177141904831,3.503318713012463,64,popular,0.05
388,YLbken4JCr94,Yes,No,False,89.33425839742024,3.1411148283654584,96,popular,0.05
3413,YF7QtqKtllK0,Yes,Yes,True,84.98618626594543,6.0607371553129505,64,adversarial,0.05
9368,Yh0M4RS8p_mo,Yes,No,False,86.74772894382477,6.082640275214565,96,adversarial,0.05
25735,Y7RMpCCkQks0,No,No,True,86.65741237004598,5.778056366910473,96,popular,0.05
2606,Yific_gRalg0,No,No,True,86.46578907966614,4.330030863777481,96,adversarial,0.05
16594,YfWvWhLJ5Fow,Yes,Yes,True,85.38790333271027,6.732406816341274,64,popular,0.05
65,Y6BJ455B1aAs,No,No,True,87.37813027699788,6.6849551611705325,96,adversarial,0.05
8704,YIvg_q4t-3w0,Yes,Yes,True,86.80227605501811,6.235466752692728,96,popular,0.05
2791,Yhrv6fwnmBkY,Yes,Yes,True,85.16241065661113,6.434444221608017,96,random,0.05
2033,Ylh801oHGtD4,Yes,Yes,True,83.23528516292572,7.461127321132988,64,random,0.05
25248,YSoO1HhaEc9Q,No,No,True,84.84699074427287,7.064147156885509,96,popular,0.05
13167,Y4_DjmCg8Ra8,No,Yes,False,86.21655495961507,3.5229582458755893,96,random,0.05
12440,YP4qd8uodw_M,Yes,Yes,True,87.98977982997894,2.951772878009542,64,adversarial,0.05
1605,YcPiSd5nJLrI,No,Yes,False,85.18824156125386,4.493604363390073,96,adversarial,0.05
7856,Y1PvMtRIlZNI,Yes,Yes,True,85.66528709729512,6.406621372857838,96,random,0.05
11978,YWHRnyGXcdy8,Yes,No,False,88.38000067075093,5.277579415575518,96,popular,0.05
